StudyInstanceUID,group,fold
1.2.826.0.1.3680043.8.498.57960501042895683580303516749157258348,49528cc724d42eaff10b2c3349621e76,4
1.2.826.0.1.3680043.8.498.58051085126748057986491277367254533832,f12a7b46ff3ae7239dd818f66505e60d,4
1.2.826.0.1.3680043.8.498.58143227319316521737029358930629086887,0d8f42e33edbdf111a1d1845683a7974,2
1.2.826.0.1.3680043.8.498.58167256197067081436345136244032069163,9b8ff60113684b0ddfa0721352077dca,2
1.2.826.0.1.3680043.8.498.58250779958866595505585700517927225230,7cc4baccbb9a79643e0a02d61ceddd39,3
1.2.826.0.1.3680043.8.498.58261214953729037661916565473101636690,124e7d3d6798751ad543ca03e82d8354,1
1.2.826.0.1.3680043.8.498.58280111882249056715877316026191844548,2bb908fe5b4bc383dcd281f6d0936135,4
1.2.826.0.1.3680043.8.498.58280349821647977336008109443058641195,e22da4ff691fbc9817cf873f18b482f4,3
1.2.826.0.1.3680043.8.498.58298767414933858487578597918936525600,a2fa4d599e32973614078c9513f04eb1,3
1.2.826.0.1.3680043.8.498.58346459085553680879151588730895136332,acd77a58aba4c1d4aeff55e76160d746,3
1.2.826.0.1.3680043.8.498.58366682083795592678613986311570432419,bffacddd91bd3635dafcaffd15536a93,4
1.2.826.0.1.3680043.8.498.58381033890285289577066078050126251787,7905c0f22cb67f456f1842148d993440,4
1.2.826.0.1.3680043.8.498.58404766256608483217059706069436050741,d24059729c031a8786094cb77163dc01,1
1.2.826.0.1.3680043.8.498.58416798660375193103814365795347286292,db20fc83743c89be502669bc45c52e14,1
1.2.826.0.1.3680043.8.498.58475208045272914292874190001248518687,74b8418fdc43f88326a310dce3a09301,0
1.2.826.0.1.3680043.8.498.58482152742263188503728990365891896621,60bebdb60258ab0326425297a11cffe8,2
1.2.826.0.1.3680043.8.498.58482779112389764165599701941310919660,3407ccff91ca986e409e8d60774ed478,1
1.2.826.0.1.3680043.8.498.58522891982092784622515590012748600644,6f6d19d91f5d48fc6f65a65b30c1047e,1
1.2.826.0.1.3680043.8.498.58550899000434548218916895907938175917,4a7d5446e6288cb0799d0e1aeb6ad86d,1
1.2.826.0.1.3680043.8.498.58585441284202143792468863402617212167,a5bfdb23d83f34736cd06f2e8189d081,2
1.2.826.0.1.3680043.8.498.58604600600114899516493668210902251434,e84ffff60ff57191203147f397407db9,0
1.2.826.0.1.3680043.8.498.58626635384305289939700801774393536415,a145cfe49ae9c0255b2beee8b4f951d2,1
1.2.826.0.1.3680043.8.498.58634494571833713296574414948455471101,851f4c1d43b71ffaf885ec04ae7389f7,1
1.2.826.0.1.3680043.8.498.58654915518882480245974544469656013058,050aa869f8608aeda59a33f1f9cc51f8,3
1.2.826.0.1.3680043.8.498.58685941646495891824559391997783302656,f74769a35faf6d2eac7501e9719f8349,0
1.2.826.0.1.3680043.8.498.58710813820037448352310278234947865485,d25950f485bc2251b3095d20dbb7890b,1
1.2.826.0.1.3680043.8.498.58728013757221328590898166513995249334,3c06d22d92804544b615349375b59780,0
1.2.826.0.1.3680043.8.498.58739535411760425418941874065260802744,5d6b5e3fb88d40f5e6b54ac3d4ededd6,0
1.2.826.0.1.3680043.8.498.58749835013162544157291112101941849646,bb56d6e3b05b83fc0ff195116fa0139a,4
1.2.826.0.1.3680043.8.498.58768083117076186082335984587845964130,4f08cdbe678decfcb0a37c5e8e504b4d,4
1.2.826.0.1.3680043.8.498.58776844157027040145262759105410792687,373350cc5e2f1ad1f07c1eb1736fc76e,0
1.2.826.0.1.3680043.8.498.58811528407321581206563412079643094538,d4cc0dd2d89dd4e425f376a6fe2e2ea9,2
1.2.826.0.1.3680043.8.498.58835863392949696556026907211309159182,f1d110f3569935831dd654546c595056,1
1.2.826.0.1.3680043.8.498.58857477075095368361468658035369975572,2714f1d438541f80b1bb373c82b356f8,0
1.2.826.0.1.3680043.8.498.58888406752590566453001353089284177456,904dea8557f897cc077d2506b6dff377,0
1.2.826.0.1.3680043.8.498.58925843611945635442423587804169242644,fd834fc18408d6d780a6186a684eda9a,0
1.2.826.0.1.3680043.8.498.58965370475364247222892582428665460530,d4b5dab803ef1c863ba561fa352050b6,1
1.2.826.0.1.3680043.8.498.59021913092219789232890327780064145948,d44a2b06a69d94650652330b00eb4906,0
1.2.826.0.1.3680043.8.498.59047534248122071167153110802170658177,d922acd45097501ffe0bc21b03b9eb43,3
1.2.826.0.1.3680043.8.498.59048646289883992375610835845636263714,e130c7248d7fcb30287c71dac80937ca,4
1.2.826.0.1.3680043.8.498.59073122184069676919857712290159511305,e78e55a61b42065256b10f6f01ce5f7c,0
1.2.826.0.1.3680043.8.498.59098825208018364061073394433706021769,8d83ea1110ad2a6ff13f7dbacde364c0,4
1.2.826.0.1.3680043.8.498.59126324546257448818397467078224944768,c07a73fea60b32d459fcee750ed3e1da,1
1.2.826.0.1.3680043.8.498.59140342594072117638979402278277248612,79d55a94715c2c3f8337cb956c522d8f,0
1.2.826.0.1.3680043.8.498.59254379036462832374262221063106167294,12213bcc45f0a41eafb9511c6a443ce0,4
1.2.826.0.1.3680043.8.498.59262240088132401543519466539885561578,3ef1b3fbae3fc2a04b12b8c87572e477,0
1.2.826.0.1.3680043.8.498.59309239681970150083311665704264518844,4e411ccdc3541a4f2b10b35812b9a8da,4
1.2.826.0.1.3680043.8.498.59394856717216352192037635065925607933,3fd730516e95ba6c6d1f234148055090,4
1.2.826.0.1.3680043.8.498.59420153636832938628088507776889305823,02fe5758cc800ab337a67f50a727d0d1,0
1.2.826.0.1.3680043.8.498.59426134288436219215525445839849588348,8bb1b9834c1e159a18d9b82af82659d0,0
1.2.826.0.1.3680043.8.498.59449702487184611096113620550399616423,cf03a716c6d7caf2906670247e96bd36,1
1.2.826.0.1.3680043.8.498.59475691595504590121311599301170361869,d221898aff9f8d36cdf45b279fc1605c,3
1.2.826.0.1.3680043.8.498.59476657510212258499047356518058209126,5c9cff251934b0cd5d2d5f5fb435c146,2
1.2.826.0.1.3680043.8.498.59483999067816153759785789654766826710,9e965f5b40c7e057fd0ae8541a6f735a,1
1.2.826.0.1.3680043.8.498.59511171909586924989766685687032462369,67b08f7d54f4ad306a00d029774a3997,0
1.2.826.0.1.3680043.8.498.59527896591755229337596505685198957637,6c054a06f33896d185e609cfc29392d5,3
1.2.826.0.1.3680043.8.498.59533384841491000088839469462294817273,47fc69229fc2192e5b0040ee40d3915a,1
1.2.826.0.1.3680043.8.498.59646951619367295963072805933618947027,3879163993d1e8872f416fb67c9710e1,4
1.2.826.0.1.3680043.8.498.59680220055968160813801840287391339651,dc0e74d606ff331e4353c581bd0446bc,1
1.2.826.0.1.3680043.8.498.59708410902079108538978687294461753235,68bc00311877bc527f51db95b1f48049,3
1.2.826.0.1.3680043.8.498.59758232061190668535098343218115599228,109530a11c82be5194a6e7789f7e77eb,1
1.2.826.0.1.3680043.8.498.59826277112503440743678968423276737254,b3baaa1ff447ea92afe01b7706b1771b,3
1.2.826.0.1.3680043.8.498.59828592894392286103154555572376381359,00c9a2b7a6d1746194f1629503d52389,3
1.2.826.0.1.3680043.8.498.59835677513721120155185666132462195647,b5f3cbd32d509c00fafc4098f1bd5840,3
1.2.826.0.1.3680043.8.498.59864697179957009967756900038846073439,7995b0e4f4a4d7e95d0e45766ef788ef,4
1.2.826.0.1.3680043.8.498.59923507410103964137819195926587517759,9f751d6b5c15d9a4f7ec48737918b473,0
1.2.826.0.1.3680043.8.498.59932425615255727459402684084295081504,a93b068676763f7e0f250a61440854de,3
1.2.826.0.1.3680043.8.498.59938475193950583662125713924156951751,23821fae0b2f8b002b33776e8fad26b8,4
1.2.826.0.1.3680043.8.498.59939977812549570931951749553467050226,7805696f9f4945fc237c3028973e949d,0
1.2.826.0.1.3680043.8.498.59948559729295284519115137429127740378,d494844134d03ab9cd9bc449d13d8a42,1
1.2.826.0.1.3680043.8.498.59954207362160100069708115719895503197,2da6af9ddac3f31bba44aff39bae8204,3
1.2.826.0.1.3680043.8.498.59973351395253648445741322652773810641,4c75b19236c328e033b808478b80812e,4
1.2.826.0.1.3680043.8.498.60064080350033586611530748685370040101,8d25d88bfa10df0eb7bb7c4d9a2190a4,1
1.2.826.0.1.3680043.8.498.60088605286413557861235417321985538357,641815e089e56e928a055b6f83a2292f,3
1.2.826.0.1.3680043.8.498.60094182309575937331152278560900767484,3e949bc7375c2d87044c2065779dea64,4
1.2.826.0.1.3680043.8.498.60163612617486071760358965933890738162,4b4982baff8d81330d9776927c2f7fb0,0
1.2.826.0.1.3680043.8.498.60189166269847256202786309096136242746,ff80ae5e19e6fc54616f8c162fbe88b9,4
1.2.826.0.1.3680043.8.498.60227430483444032531479844365716485643,b42b9635aa14f80ee64d2521971e9ba7,2
1.2.826.0.1.3680043.8.498.60240929196665639608259748424475337443,46f0d42b66ad6b88b1154f91023a0eee,3
1.2.826.0.1.3680043.8.498.60259828181878278590614805828898992241,38e276e64ccbdee72b13c3e3867571f4,3
1.2.826.0.1.3680043.8.498.60339775486026531260673620094004244044,5dd2001e2df19c06460d94c20568a429,2
1.2.826.0.1.3680043.8.498.60347768295306794807599672836772410567,c967a901e5f8f8e2e44670bc2d9c4c6f,1
1.2.826.0.1.3680043.8.498.60394858470917657607846893765818799720,03a701305089079d7bb54dc8a0089529,1
1.2.826.0.1.3680043.8.498.60430475172382878092821699001847797153,216b460ee69c25a48daf9e7130fb469d,2
1.2.826.0.1.3680043.8.498.60435128564448668334758790827765960420,9be41ef2883a64de9f2aa90de5f2be85,4
1.2.826.0.1.3680043.8.498.60439571175176992075370053747045234796,33bf1f6e47503ad6b0a02146ff7f0b30,4
1.2.826.0.1.3680043.8.498.60446085094710623303973373214794179184,ad5ff7c1ca94480ac1b8c8c1cf7f612f,1
1.2.826.0.1.3680043.8.498.60465293103574559546982440125572490190,92582b98fe1e26f72f592f10bcd9eceb,0
1.2.826.0.1.3680043.8.498.60473167624534682552272469123806503959,3461b524592db22ac0ac9a116a503a84,1
1.2.826.0.1.3680043.8.498.60477027832057450004004942199870813886,b1d41766ef156e54c952425426ba5cc5,0
1.2.826.0.1.3680043.8.498.60492772672040498730937577391401159109,eb5f23078d4f3973056c8d9c3424adb3,2
1.2.826.0.1.3680043.8.498.60548477793215320533051194155539307724,b442289c5dd6fabea5e337513f5c5d09,3
1.2.826.0.1.3680043.8.498.60582762894748063612925320003677861384,c30360a126a79666aa31d10da5e37e8b,1
1.2.826.0.1.3680043.8.498.60611146141493700985009985723275645474,730ea7f6ca0559d89e65f457c5ebbf63,4
1.2.826.0.1.3680043.8.498.60614975796208617794180432816390721331,98b03c2408e14ed69e6a70be3fcdac22,1
1.2.826.0.1.3680043.8.498.60633008040453481523409852849000823589,188433b5cead0c74d305e4ff1ae15c39,4
1.2.826.0.1.3680043.8.498.60661676782543347731000874708337132276,ee8edf4d5d6c88ec34599c51865d12e5,4
1.2.826.0.1.3680043.8.498.60723378470101669902158229125336455520,bbb9640c10dfa84db114c8f46f350bab,2
1.2.826.0.1.3680043.8.498.60736996513214411991331917490659995815,6b0c01a57b741018274fc51d4ab305b5,1
1.2.826.0.1.3680043.8.498.60840220723824894619895264673401129352,76a4c86e5dae17870c64931de29f58c1,1
1.2.826.0.1.3680043.8.498.60924385750386872880015870524131415592,ad143e4daf99779f8235ec665522fdd6,1
1.2.826.0.1.3680043.8.498.60931716414402855657852057585917605786,34251fc86413928fba9fa553c179e63a,1
1.2.826.0.1.3680043.8.498.60965286164497194740320124904525623873,65b0a87f74e1a174ca3a8248c44c5f60,1
1.2.826.0.1.3680043.8.498.61024356179284390979230045743542661223,12240635a709e08f4fd3753610d11480,3
1.2.826.0.1.3680043.8.498.61043690805522768840878574610198420558,3cc8d3f66778032653dbfa889a0da5f7,2
1.2.826.0.1.3680043.8.498.61072566792285434404885416160728089641,006265a70c69eaf596030fa747f700c0,4
1.2.826.0.1.3680043.8.498.61140619849833544411463750382539885141,489440ddb85a514db94af66ad71bb85b,1
1.2.826.0.1.3680043.8.498.61148578767041261085865406067025346106,4d9ffb05b88014b26ca584fc2c46e5ec,4
1.2.826.0.1.3680043.8.498.61148667330113929729568621580194520169,c2287f922cb20e7469a52c432edb128e,3
1.2.826.0.1.3680043.8.498.61220609061901632500124675031032586841,6d591737b895df92b6ad26f8a1750476,4
1.2.826.0.1.3680043.8.498.61227644940421894951950605627016308160,b72208abef5ab4362014a4738646f22a,2
1.2.826.0.1.3680043.8.498.61238657014751597736608285205361041675,bc7d43ea6611d3bdcbe136e0145a1945,3
1.2.826.0.1.3680043.8.498.61313243050348988917987796330691448770,6faa5dc27bcf8a78f0099dafb0ffd6cd,1
1.2.826.0.1.3680043.8.498.61333047594780344399535845209036589563,e5d7ed708a99f27b1f5cef23490945a5,4
1.2.826.0.1.3680043.8.498.61354742313056287432707914716598361679,aec499cbc5bf00afe9de453fae9e5b11,0
1.2.826.0.1.3680043.8.498.61435096069921474761812731150911059491,d38ff1bd1958ad2a20e13a32c99d4498,4
1.2.826.0.1.3680043.8.498.61456481310419978302697858056095086811,7587838b0f87f695c3a658127f2244dc,3
1.2.826.0.1.3680043.8.498.61490475141024845836646569993549106628,2ed0d824d9b5545bf9f8e475bd934b3b,1
1.2.826.0.1.3680043.8.498.61518377417979517706237284901970943470,b59a0ac563eab6c2c59c7b35b23e21b6,2
1.2.826.0.1.3680043.8.498.61529451559250327125552112075119161933,6921a3853ce2112aae209d08707080a7,0
1.2.826.0.1.3680043.8.498.61554384977916135091630433680780524386,e42752e092f81c9e204ac4d5c4b778c9,0
1.2.826.0.1.3680043.8.498.61570904948128887877542043572765432417,6e9d13625cc4abe89362f22a9bbc50e9,4
1.2.826.0.1.3680043.8.498.61581513083114643407028382481113097015,736b76936143f2562fc9a26f48cce38a,2
1.2.826.0.1.3680043.8.498.61630894340791204767579628554826500984,c54ad26076601e94f4a78a18eb1ac69d,2
1.2.826.0.1.3680043.8.498.61715630583919056026446344483871058799,828c950d7b3f3598974e11dc992c6007,4
1.2.826.0.1.3680043.8.498.61797111379749329977228618245440305623,6bf7ce95ee9c84d8339743b471543472,3
1.2.826.0.1.3680043.8.498.61812343111344551704536863711676179812,e3a8e21de50a4051a7662ec66e477900,4
1.2.826.0.1.3680043.8.498.61864939963243675140060416958055914981,46ddbc40053a0830e2340282fd6579fa,1
1.2.826.0.1.3680043.8.498.61904856234837992279531381374350177464,abeac5bae94717bec3f13a466e4e7260,2
1.2.826.0.1.3680043.8.498.61934170443339188744573234190617483017,fc537c67b9413ec5972c12abdfa16eaa,1
1.2.826.0.1.3680043.8.498.61956863718716027369068406125965902569,915ec2a4f3facfccc80565c50b9b3042,3
1.2.826.0.1.3680043.8.498.61981891095235024266625598999854298547,258a04d372cfbb7de888d0b9d34d2efc,2
1.2.826.0.1.3680043.8.498.62025036385410820041698409408092924893,5d21239d4b436732f4a74708ace12fa6,0
1.2.826.0.1.3680043.8.498.62030472630193758412620945408364583008,fb9cf2cf6a7ad4bc2667f1e5936d2ece,2
1.2.826.0.1.3680043.8.498.62109244272539959226824769201542205950,4d3f317265849182c78806587eeef416,2
1.2.826.0.1.3680043.8.498.62154969360158054310282857093665911261,f7ec3299f81ce65647372739d5ff58cf,0
1.2.826.0.1.3680043.8.498.62192347880785177732202565414591408086,8940f62c380f11ebae4a4a7c6649fb1c,3
1.2.826.0.1.3680043.8.498.62205799963299902160268565319924399775,c1bcdf8e11c25c64c248de03f88c3371,1
1.2.826.0.1.3680043.8.498.62217447760619326492634156203608889396,de3f620993430b917e80961eabdc351d,0
1.2.826.0.1.3680043.8.498.62218684089117864632544493263539598403,609ac709739901938fee166145288cec,0
1.2.826.0.1.3680043.8.498.62251470468640645490157592046417355534,5fb52eb16a40d0c093640ce944ee6493,4
1.2.826.0.1.3680043.8.498.62252176347004905787746821113523889523,df6705edf15a4229748c85af1a3a90a1,4
1.2.826.0.1.3680043.8.498.62329283530383340787096585492217632179,59b26f23e16f696a750aa8111296e951,4
1.2.826.0.1.3680043.8.498.62383135836496954297324866452887364097,079bf500062524840054c982c6950a7f,3
1.2.826.0.1.3680043.8.498.62400371770962739002393364782172386752,06d6c7bfc057f15cbabf6059f869d6f9,2
1.2.826.0.1.3680043.8.498.62400625562782184774973349983498962743,bc40271d2f3abdd90894e1e08bb88310,3
1.2.826.0.1.3680043.8.498.62406588098851994968957074186291720431,32a786616d06a353cb6b9b0347121c3a,4
1.2.826.0.1.3680043.8.498.62420632149863295140175740643640707423,c47440a89017fc58a1f35188d6d37111,4
1.2.826.0.1.3680043.8.498.62437671010172828772205139640126159272,354aff998a9a8a8183beacf25b41f26b,1
1.2.826.0.1.3680043.8.498.62465595376489211274225312453216559395,ef34e4c0c989e0b6cc57c40325698708,3
1.2.826.0.1.3680043.8.498.62549354677638403845904556149868367236,3aeac99263bb5e07e59b1e410cec9cb8,0
1.2.826.0.1.3680043.8.498.62662430565901539554882496013173225758,24502abcd6da76d62f36395cea9fd561,2
1.2.826.0.1.3680043.8.498.62693151030819598514729637644804213983,089276be3a0a711bcadadd7191dec88d,1
1.2.826.0.1.3680043.8.498.62752755711205966800746994120425231855,1ed52db61a06bccf8f68c02127697970,4
1.2.826.0.1.3680043.8.498.62760659205261492447481830774781950875,4092a23e1d62a0f71bee9b0747c4467f,1
1.2.826.0.1.3680043.8.498.62776347582771469289738234607517546504,ae39bc1107dc61eab3f6ef4905f71139,4
1.2.826.0.1.3680043.8.498.62782163204193388751869649423542931657,088689c4bbc4d70d0ef085806f3f13e2,4
1.2.826.0.1.3680043.8.498.62830031603985608774418534497520663269,c1c87c76c777330beee6804f007408df,0
1.2.826.0.1.3680043.8.498.62918046703989259691005447883746340916,8b2f8eaba098f4ce8d9c7f53c51ff0f0,4
1.2.826.0.1.3680043.8.498.62924835279557724526138406447993672103,956346dab2d483dc0ea24a44416d9415,4
1.2.826.0.1.3680043.8.498.62928513795250694194589804784951257414,aa21698eab2b57b19ce9861ee578e141,4
1.2.826.0.1.3680043.8.498.62948920639798990757395955917890550512,20b3b2e9dd99683f63613bdc31af238b,0
1.2.826.0.1.3680043.8.498.62983291359021407345388012674614537807,399511fb5703dfa0e94c08ecb56ed295,2
1.2.826.0.1.3680043.8.498.63002559681883387414876870926128159682,45443612ea91188254d5944bb9493735,2
1.2.826.0.1.3680043.8.498.63005973438879239920248535292375481294,fca3b2dfba9a4e3c0d1c2fc7c6a7222f,0
1.2.826.0.1.3680043.8.498.63068687840516335034631353955761036465,b2f4e20cf1f7ea5fc08e48ed4edc69d7,3
1.2.826.0.1.3680043.8.498.63069333313670617776227577192591993067,4b866a5cbb85cb710f2efe3b60c0beb7,4
1.2.826.0.1.3680043.8.498.63096952391833769395204944538276970114,4703adaf4f3dfbefc59e25be364d183f,1
1.2.826.0.1.3680043.8.498.63105151375349194807502162946823966410,6c49098f6f46e17ddab7c3bfb550a736,4
1.2.826.0.1.3680043.8.498.63126604639589769235241216875934773992,cda17cfa8c46179012865de6b29c2e2c,4
1.2.826.0.1.3680043.8.498.63151733210715530368323422018984705316,959f557774156330e0d247ce19d7e63f,3
1.2.826.0.1.3680043.8.498.63195088465290711580668024587233364997,496029a90ac1b41f8ad930396fe204ab,0
1.2.826.0.1.3680043.8.498.63197503121546251937003511751049515360,8d83ea1110ad2a6ff13f7dbacde364c0,4
1.2.826.0.1.3680043.8.498.63204735160524958513470115761010950181,83406d8485db591caf18b9bb8386bb45,2
1.2.826.0.1.3680043.8.498.63216944317982327305447295456609309952,e21a5b646fbc795e05a1b9a7020f03b2,3
1.2.826.0.1.3680043.8.498.63223220827342079068491460847713457238,e3941190e53c72e65efffe69ac5b8085,0
1.2.826.0.1.3680043.8.498.63229263722659785142967850542699676113,79688ddae4bc931a210b07e0ddfa83ac,0
1.2.826.0.1.3680043.8.498.63242029756172180508167933519465902827,5377ec9c8cb50afb77b7f6f0f5b047b2,3
1.2.826.0.1.3680043.8.498.63279205896049798083339413931561428540,e0ecebe9fc5494584d4858d1034dbe03,4
1.2.826.0.1.3680043.8.498.63280826430574305683941548157934410641,385cf501fa882a9b2176c7376cc39e61,2
1.2.826.0.1.3680043.8.498.63320397279666280420359587173167195895,f854e9b6615cda178995bebef4c2548b,3
1.2.826.0.1.3680043.8.498.63360204391136938955220146755331421179,f7594a30808fde5c040d449daace93a9,4
1.2.826.0.1.3680043.8.498.63377901538320536934403969965624202519,b486da778afdf7b7e093dae214f1d7fd,3
1.2.826.0.1.3680043.8.498.63424633611847022112809173449690688015,c566015e4654844ce9093529adb7f02f,3
1.2.826.0.1.3680043.8.498.63426442500798189991842988966227275166,124e7fec7fc61a3e6ae954998a823dd2,3
1.2.826.0.1.3680043.8.498.63439188800533762543950349022148547855,f4780d3749a880638f656f51932c7038,1
1.2.826.0.1.3680043.8.498.63510378689078892579575716369639643386,3c551eaffbedbe9255cf0ff12bb54431,0
1.2.826.0.1.3680043.8.498.63519003265636561965405570006747767668,b6c3b0479f2546ee229738c04478c06e,4
1.2.826.0.1.3680043.8.498.63521033783841675104013677430088400343,3a7b39f615e38260a526fdd0c579271a,2
1.2.826.0.1.3680043.8.498.63521726454879203860288713455843702564,bb62d23fabc9620d53b5e7433c7b6908,0
1.2.826.0.1.3680043.8.498.63539809431911516912857504094611479480,fb7588e86391d1e74b2b0f6ace2fef31,2
1.2.826.0.1.3680043.8.498.63550258873504696667112631869753870779,7cdecb8aa1b6433170dc1df302337dd0,2
1.2.826.0.1.3680043.8.498.63556690547679257097888724096967682731,1956a34a1849f1bdbe3e9c4066ab3b19,0
1.2.826.0.1.3680043.8.498.63564058504808107209753434989270686941,fce86dabceae42b305b63cc4dc65621e,1
1.2.826.0.1.3680043.8.498.63565089119380386830816381560603756258,4c8fddace9825ce3477d659cf010e522,3
1.2.826.0.1.3680043.8.498.63584266247144369196126771996126173497,99bb77356de8177391753e36f106906e,3
1.2.826.0.1.3680043.8.498.63673733836218886397484265807806548473,f192a6abf3611026a9f8c5f60d3d87a6,3
1.2.826.0.1.3680043.8.498.63683477631564232018930819747238111809,11db41935d70ca571ff0e21ac9260b39,4
1.2.826.0.1.3680043.8.498.63726512375511246975989322174096818969,1a3fd0148a9426a4e4b6efdb382e6281,3
1.2.826.0.1.3680043.8.498.63797588614544518196205411126336672334,966a6c77df060eeb34faae4a3e068eb2,0
